,RCO02,RCO03,RCO04,RCO05,RCO06,RCO07,RCO08,RCO09,RCO10,RCO11,RCO12,RCO13,RCO14,RCO15,RCO16,RCO17,RPO09,RPO10,RPO11,RPO12,RPO13,RPO14,RPO15,RPO16,RPO17,RPR03,RPR04,RPR05,RPR06,RPR07,RPR08,RPR09,RPR10,RPR11,RPR12,RPR13,RPR14,RPR15,RPR16,RPR17,SCO04,SCO08,SCO09,SCO10,SCO11,SPO10,SPO11,SPR04,SPR08,SPR09,SPR10,ZCO03,ZCO04,ZCO08,ZCO09,ZCO10,ZCO11,ZPO10,ZPO11,ZPR03,ZPR04,ZPR08,ZPR09,ZPR10
K00003,10.14153667,0,2.982828333,1.519566667,4.442325,2.013085,2.00765,2.51753,8.115611667,8.690088333,18.671454,23.855305,44.624175,34.594864,23.96436,25.31829167,13.58708333,3.1579,9.958283333,20.94455,15.121855,0,0,6.31595,13.09036667,3.378665,0,0,0,0,0,4.477016667,0,8.938483333,21.04871667,12.20118333,20.60005,16.8348,13.5408,34.72068333,2.6386455,0.456676,0,0,1.425205,0.4842225,0.56196,3.7487035,0.524585,1.6855785,0.438383,0,0,0.882145,0,0,0.2819085,0.613065,0.4457275,5.6033,0,0,0,0
K03139,5.826906667,0,1.32406,0,0,3.30721,7.626816667,15.11788833,7.569016833,30.34228333,20.783494,19.82374667,27.47084,33.653278,22.59289,44.72499333,9.81915,7.196216667,5.076516667,29.8661,20.37444667,18.30465,18.14078333,7.029,14.70061667,0,0.872073333,0,7.295216667,0,0,10.37563333,0,3.973133333,3.0542,13.95336667,22.5674,10.86265,3.81296,29.81941667,2.02392,0,0,0,0.4793315,0,0,6.113975,0,3.66759,0.4661685,0,0,0,0,0,0,0,0.49096,6.9249,0,0,0,0
K18588,0,0,0,0,0,0,0,0,4.092133333,3.01115,44.73462,15.81535,34.93945,8.98584,4.20669,22.03393333,16.63673333,0,0,0,8.46785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.54093333,0,0,4.67416,13.13421667,0,2.4458,0,1.752405,0,0,0,0,0,0,0,0,0,2.316175,0,0,0,0,1.162175,2.471875,0,0,0,0
K18715,0,0,0,0,0,0,0,0,1.74725,44.85148333,5.409882,3.158406667,5.80853,4.799354,2.785715,5.045028333,0.883458333,7.968933333,9.08357,9.0518,2.755765,0,2.3926,0,4.105035,0,0,0,0,0,0,0,0,0,1.943943333,1.708433333,7.20709,0,0,1.69293,0.506325,1.223415,0,0.255894,15.8929825,0,7.752359,1.175282,14.10425,0.82372,0.3828445,0,0,1.4158515,3.1209155,1.4594175,0,4.88879,4.735271,12.30709,0.323474,0,0,0
K09827,5.789286667,0,0,6.344433333,6.212633333,4.172155,6.35675,21.01895833,18.36388333,27.641915,39.20488,27.71765333,27.159,15.307186,15.07562,29.65891167,44.86091667,1.909916667,14.18638333,0,1.412583333,0,0,0,20.86081667,0,0,0,2.020316667,0,0,0,12.7785,4.302783333,23.3077,44.18026667,22.6015,19.736885,7.40032,27.21003333,0,3.783155,0,1.262765,0.9914835,1.718405,0,1.798153,0,4.8889885,0,0,5.18745,0.988834,0,3.32012,0,0.5282,1.05188,0,0,0,0,0.54824
K15544,3.33113,0,4.821816667,0,3.074533333,0,32.7978,1.959116667,2.97935,14.09651667,20.42158,23.51718333,15.99895,39.4819,33.6904,44.99376667,5.19225,9.743183333,42.39175,33.64085,0,0,4.498366667,11.5581,0,0,0,0,0,0,0,0,0,0,0,9.130683333,0,15.052825,3.026645,18.63255,0.99222,2.89567,4.31598,0.826425,0,0,0,5.6712,0,0,0,2.807865,0,0,0,0.98521,0,2.47603,0,0,0,0,0,0
K00859,3.975216667,0,0,0,0.732158333,7.955425,7.415366667,0,17.10826667,2.582416667,27.41286,16.46245,5.19295,30.845552,45.08038,27.99673333,12.9278,7.283616667,10.20901667,0,3.341683333,0,3.3207,21.2557,0,4.4261,0,0,0,0,0,0,0,0,5.260016667,7.07855,22.73385,0,17.36875,24.31723333,0,0,0,0,1.16136,0,0,0,0,3.56345,0,0,0,0,0,0,0,0,0,5.1267,0,0,0,0
K10777,4.340784667,0,0,0,1.821381667,1.93184,2.710980167,3.126181667,14.060875,14.69637833,14.184784,17.09009833,43.35581,31.028334,26.08648,45.08430667,6.808715,17.918405,28.85549333,22.95628,15.61256167,19.435915,12.03991,1.55197,12.680305,0.825913333,0,0,0.473111667,0,0,5.833966667,0.876226667,0,17.19253167,3.070083333,22.889525,11.5803625,15.718834,15.79891667,0,0.485159,0.5424655,1.119548,1.1466755,0.5413045,0.7054395,1.9415415,0.2753385,0.7235345,0.916606,0.94768,0,0.941498,0.820563,1.0152265,0,0.221205,0.79043,5.51913,0,0,0,0.6236815
K01104,25.55392833,0.9107,0,8.911936667,5.670393333,3.292625,5.82593,11.61745,31.19383333,30.51340333,45.100848,30.61651833,28.30607,12.340302,17.55146,20.42876,31.27173667,14.21785,15.759705,6.34943,2.911571667,19.5804,3.851923333,0,13.25791833,1.156856667,0,0,2.029133333,3.180025,0,2.63415,10.7425,7.165616667,21.20544833,35.68753333,9.024925,9.1741925,23.14954,39.55500167,4.9473855,2.334078,1.7410655,1.7346295,0.9951405,1.176896,1.549874,20.034315,0.763182,4.2116835,1.7820475,2.044231,0,0.912201,0,0.468841,0.427501,0.609192,1.7202035,3.7964,0,1.63808,0.504085,0.3179275
K02946,3.2014,1.710866667,0,6.289833333,5.274491667,0,0,3.84995,11.03203833,6.56553,30.961588,17.49035333,44.47976,29.405134,27.398321,21.69585833,7.962816667,2.35145,22.54088333,45.14418,18.64426667,13.26808,5.434536667,15.318465,20.15954667,0,0,0,0,0,0,2.60365,0,0,4.96345,22.56019833,0,11.8920325,12.3315095,32.77616333,0.287611,1.006136,0,0.328963,0.2677155,0,0.184871,4.29004,0,1.670645,0,0,0,0,0,0,0,0,0.4293535,0,0,0,0,0
K18592,8.915228167,7.991515,2.484183333,10.06554967,3.97708,3.990275,11.73478517,21.45596,27.23304,23.63729833,33.92563,41.32295333,19.107635,25.8532108,15.95162,27.253679,44.958065,5.960131667,21.3213345,29.5109,12.09875367,23.76055,25.76476667,5.69675,19.28304667,0,0,0,0,5.5998,0,8.248916667,9.739705333,6.187933333,27.87483667,13.64393333,45.2510015,33.04071,11.9147985,44.46510517,5.79464,4.1228105,6.32198,7.069593,2.4305805,7.7235985,1.546234,6.225538,0.2397135,3.3044805,6.3247555,0,3.029255,4.809425,1.43526,2.5448515,0.742309,1.605495,0.8568385,10.270845,0.91949,11.1825,2.291225,1.5383455
K12041,6.132406667,0,0,0,2.22062,1.147955,6.187033333,9.265021667,14.37031333,9.167433333,45.41063,27.44544833,18.079915,29.288054,28.68302,42.20053167,10.52973333,33.60105,4.57941,0,31.10461667,13.009195,5.739871667,13.6414,15.118,0,0,0,0,0,0,3.287233333,0,0,11.71706667,0,18.684365,13.768245,7.396965,36.71616,0.552207,0,0.3322795,0.806089,1.186235,0,1.2270545,5.909839,0,1.38166,0.482238,0,0,0.64789,0,0.936458,0.596809,0.65766,1.114966,0,0.2869365,0,0,0.2784365
K12605,0,0,0,0,0.64076,0,1.796986667,6.205293333,10.19301167,15.76052,19.598362,19.74436833,45.55679,25.347196,33.15139,24.047955,18.79687167,7.213096667,19.65557667,3.59523,7.03899,19.8255,2.25275,16.54439,9.220021667,0,0,0,2.506333333,0,0,0,0,0,12.69922333,9.550693333,6.6044,5.08496,15.647905,24.44418167,0,2.386695,0,0,0.4499815,0.60231,0.6243075,0.880439,0,0.488155,0.489391,0,0,0,0,0,0,0.592865,0.4306715,0,0.316564,0,0,0.597123
K01934,0,3.35405,0,0,2.137166667,0,0,8.83795,9.175383333,14.99928333,11.98134,27.48168333,45.57245,26.57062,17.65009,30.96865,10.53925,31.40051667,0,30.1365,12.9158,17.42015,9.57945,0,16.52838333,0,0,0,0,0,0,0,4.234933333,0,0,6.346933333,8.36345,5.96285,3.12867,27.86738333,0.90119,2.55366,0,2.06346,1.377075,0,4.548855,0.71702,0.82876,0,0,0,0,5.491605,2.234555,0,5.1703,2.586815,2.05694,0,2.082885,0,0.32189,0
K01760,0.80093,1.671916667,0,3.18123,2.130676667,1.45201,9.957233333,4.501911667,4.12945,25.05321167,29.988372,31.86022833,45.624605,22.341152,14.87074,25.73701333,13.46318333,1.329391667,21.13946667,0,13.74625,0,1.471323333,0,11.57158333,0,0,0,0,0,0,3.687833333,2.26115,0,15.6682,18.72816667,4.169025,27.40455,5.925,23.08328167,0.975607,0.3952315,0,0,1.164145,0.411837,0.752479,0.948698,0,3.13097,0,0,0,0.3782695,0.284367,0.81931,0,0,0,0,0,0,0,0.5558
K14319,7.345016667,11.871715,5.951343167,19.90506667,8.198183333,8.139435,14.07063333,6.284283333,44.24148333,16.73564167,26.018796,9.765916667,33.52871,7.766514,10.40353,21.86804,20.34828167,32.08439833,27.47893333,17.146395,17.53268667,9.49405,34.25494833,43.5801,25.18345,9.26251,6.697895167,35.892337,23.20898783,5.9221,40.2725402,20.07528333,31.8962,9.876,45.70924817,19.02413333,4.56132,14.84515,8.01324,24.78205,8.153845,3.5564325,6.117985,12.280616,4.056388,7.111506,3.2402635,6.1591955,0,8.595066,5.627,1.04457,0.474808,8.9301875,4.75447,3.1887885,5.3483,0.8715885,1.05294,3.507165,1.65643,14.816385,1.92161,4.555955
K00111,18.85227,0,0.607326667,0,2.764906667,4.66683,13.82896167,6.5323,26.1177,24.04621833,45.77918,16.50970167,25.05247,20.798744,17.4066,28.10891,13.92860167,12.58802,19.14702333,14.22001,16.34472333,7.66133,3.72168,9.611295,15.61884167,0.279848333,0,0,0.678375,0,0,7.715883333,1.090786667,2.014183333,13.42165667,14.83182,44.79568,23.233865,11.311595,24.469885,0.600805,1.38616,0.2242235,0.454712,0.5807915,0.206368,0.3745025,3.123316,0,1.11511,0.1869905,0,0,0.1923465,0.2877295,0.205353,0,0.271956,0.390589,0,0,0,0,0.201444
K15122,6.226716667,0,0,0,5.745728333,1.140125,8.796896667,3.222841667,17.14097683,14.45990833,29.619144,39.721375,23.89633,22.896442,20.184107,38.68397667,28.28623,7.520111667,15.50842667,4.73877,11.565604,4.57542,3.98795,0,13.77621667,0,0,0,0,0,0,3.24565,0,0,8.6771,11.08879333,6.57082,4.5784075,18.396765,45.807685,1.4817775,2.1924995,0,0.52634,0.2985525,0.328459,0.399143,3.176509,0,1.269235,0,0,0,0.303479,0,0.332035,0,0,0.2964755,1.5426,0,0,0,0
K00147,3.956986667,0,0,2.856066667,5.293488333,1.883425,4.556833333,5.181398333,16.58280167,17.4818,21.632524,23.02047667,45.839305,35.60569,39.76632,29.08524667,14.37306,18.27393333,17.78525,6.6664,15.00442,19.8653,4.465245,8.362895,30.2303,0.907151667,0,0,0,0,3.89284,3.865266667,0,2.692183333,14.08186667,7.871215,21.6365,12.58508,9.443235,13.26640333,0.4395155,1.063475,0.4011425,0,0.7452555,0,0.799371,1.3693015,0.203474,1.07124,0.6765775,0,1.980695,1.66841,0,0.6910335,0,0,0,0,0,0,0,0
K01749,12.88638833,0,0,0.85902,1.430596667,1.949845,6.18312,8.444483333,25.49924667,10.31187167,20.986436,11.35847667,14.827755,12.496684,7.09712,18.230765,10.72943333,21.09446667,9.8974,45.85375,24.25192667,21.92625,7.711016667,0,8.988183333,0,0,0,0,0,0,0,3.0364,6.559566667,19.44051667,4.1636,13.36195,5.5541,1.40832,17.36373,2.297925,1.01845,0.57473,0,0.484603,0.539305,0.67212,4.9547405,0.585435,2.73549,0,0,0.684525,0,0,1.0616,0,0,0,8.679745,0,0,0,0.72045
K00029,2.909625,0,0,3.620746667,8.984048333,2.136965,14.340525,7.501508333,28.36491,35.45366667,33.453728,30.440365,36.863245,19.635308,10.74325,32.79851167,8.96656,6.299763333,15.50873833,7.1864,11.91205,6.679095,4.597883333,0,6.599233333,0,0,0,0,0,0,0,8.696213333,1.894883333,12.56751667,11.69111333,26.202235,18.10327,11.194275,45.868435,1.150715,2.190411,2.306685,1.102317,1.274128,0,0.669664,0.3663195,0,0.7685115,0.486222,0,0,0.99348,0.92721,1.844024,0.33815,0.2513345,0.492122,0,0,0,0.908155,0
K00894,6.838775,0.573588333,0,3.236556667,11.90080167,4.10045,3.932366667,2.535461667,13.87098333,19.48920617,42.4188474,45.93818433,27.79813,15.284658,10.17838,42.40758333,15.51404667,27.67056333,16.34707,11.9895,11.99233283,6.408,6.330213333,0,8.279816667,0.860148333,0,0,0,4.975995,0,3.665,0,0,16.27458333,17.10596667,5.0613,17.083555,5.10445,20.6423745,3.138265,0.931454,0.382063,0.78489,1.37777,0,0.9404025,6.272075,0.1937125,1.019105,0.64267,6.529195,0,0.88193,0,0.354698,0.323665,0.3313005,1.3048045,6.40846,0.98292,8.11395,3.37682,0
K00129,24.55033833,1.319096667,0,6.965078333,6.453765,4.742345,3.410675,2.2547,24.96578333,9.640461667,40.286598,23.770015,35.45064,19.372304,33.27813,39.76870167,23.31821833,22.66862,28.200335,4.638185,11.95145167,4.066895,15.01506667,6.138,14.60829333,0,0,0,0,0,0,3.8154,4.361633333,0,36.70213333,25.09690833,29.108285,27.2005925,13.065105,46.00882,1.7874405,0.9240865,0.697789,1.231385,1.9337195,0,1.948766,11.121599,0,4.867435,0.879624,0,0,0,0,1.3002215,0,0.427646,1.0483045,2.61473,0,0,1.112315,0.319796
K17786,5.6311,6.338416667,4.779883333,0,3.047783333,0,10.69335,3.884166667,25.49511667,26.48761667,29.0441,44.85741667,40.91165,46.011878,36.4336,35.76331667,6.991616667,7.606433333,5.28005,16.2475,14.15011667,15.10055,0,11.4576,20.11,0,0,0,0,0,0,13.48325,0,0,27.47566667,19.02813333,0,25.6735,16.49443,38.9993,3.62404,3.1703,0,0,0,0,0.604395,5.164535,0,0.995005,0.93793,0,0,0,0,0,0,1.23032,0,4.70868,0,0,0,0
K06944,5.032315,0,0,4.30915,7.985873333,0,1.013546667,3.323653333,13.95266667,3.565748333,23.8253564,25.03061833,46.04007,21.406834,28.40524,39.22662667,8.362983333,16.72093667,27.16855,6.9246,7.432233333,30.5949,0,4.655905,11.91688333,0,0,0,0,0,0,0,2.59205,4.790383333,12.28525,14.93931667,28.997725,14.2695875,10.156985,29.66317167,3.5782305,0.888901,0.99943,1.79542,0.486104,2.4335185,0,3.26276,0,1.3570255,0,0.657255,0,0.533681,0,0.924905,0,1.20011,0,1.09584,0,0,0,0.50076
K13171,9.692798333,0,0,0,0.337918333,1.531125,4.497471667,6.94971,3.705233333,13.75973333,15.572118,30.44412833,46.0558,21.333948,16.58509,39.36936,13.43561667,10.9071,27.43511667,27.89135,39.174735,12.4706,11.48296,6.3389,26.83166667,0,3.466433333,0,0,0,0,0,0,4.77765,8.831066667,1.89255,22.6256,12.3694975,21.87124,26.47002333,0.4173985,0,0.92732,0.4805405,0,1.243065,1.0493885,1.25429,2.904085,0.465411,0.7888875,0,0,0,0.294853,0,0,1.0188045,2.131049,0,0,3.35268,0,1.400205
K05236,6.63816,1.175676667,0,0,3.680638833,2.569083,7.326485,5.365106667,20.79654333,17.25451317,40.294408,27.582275,33.37398,27.327654,19.49907,46.10981333,12.42100667,10.67341167,15.387015,30.03265,14.15522167,20.265495,3.69691,3.04223,11.29963333,0,0,0,0.252006667,1.676035,0,0,0.649141667,1.198666667,16.71203167,13.99175167,8.29875,8.92338,7.90003,37.19780833,3.0507785,2.1045035,2.56728,0.277027,2.683269,0.3820535,0.987608,9.288598,0.89203,3.534765,0.567493,0.353754,0.1609665,1.442918,0.295773,1.6981,0.5307895,0.4503,1.045769,1.461426,0,0,0.4292805,0.73341
K01679,9.792956667,1.338353333,0,2.039416667,0.854868333,1.162315,7.23434,4.78452,27.38114333,20.36341833,34.798558,24.6272,46.218475,34.263694,39.90722,37.49009333,12.84348,16.01669,19.20917167,9.331035,5.377966667,13.0704,0,16.96545,17.27743333,0.860148333,0,0,0,0,0,0,1.810016667,0,6.39635,24.219355,7.965155,25.09935,12.19349,46.18732667,1.9923555,1.592305,1.466363,0.3709685,2.4311515,1.127615,1.2079865,4.9704075,0,1.6415355,0.3036475,0,0,0.7071175,0,0.354698,0,0,0,0,0,0,0,0.3241075
K06236,10.18620483,0.791458333,2.484183333,7.647533,3.435352833,1.673525,4.673950167,11.07038167,25.01665167,16.85046733,37.1761172,37.34378033,20.987513,25.8533248,27.37697,38.08809067,21.63131217,10.08473,18.09466783,25.70705,22.96015883,27.92497,32.95906433,19.1417,31.97463333,0,0,0,0,0,0,0,3.847343667,6.187933333,21.74308667,6.627683333,46.2695715,27.46816,14.735145,45.770091,5.556127,1.5181215,6.100909,7.9675985,2.3871085,8.505969,2.074047,6.9126455,0.2397135,3.6807655,7.4741675,1.37009,2.60501,5.9016745,3.02558,2.5454745,1.002504,2.35279,0.8568385,10.707475,0,7.521105,2.005215,1.17063
K00658,8.6785635,3.795185667,1.461933333,0,0,0,3.3999675,4.5596415,16.43278,10.75397117,23.1446346,25.57053017,17.79281,20.2605852,20.204986,46.28247667,33.501412,15.68597383,27.61326617,0,28.9351725,20.4059945,0,43.04195,25.18633333,0,0,0,0,0,0,13.4045,1.937283333,0,35.201538,27.14538,27.5308625,31.0120865,23.148865,9.891771667,4.741232,0.3457975,0.855568,0.445048,0.65478,1.784573,0.2020345,7.521626,0,0,5.7748695,0,0,1.7377,0.8259835,1.6543405,0.2363175,0,0.3326195,0.9384695,0,0,0,0
K07192,1.525438333,0,0,12.78145167,0,4.636535,9.718815,7.273712667,11.85093333,30.57045333,46.295612,21.81346,11.87693,11.539758,24.4724,18.49201833,19.05283333,6.392153333,0,0,3.708783333,5.07765,0,0,2.757366667,0,0,0,0,0,0,3.92695,13.32775,3.966383333,25.42555,14.64934,20.610005,10.314375,5.668555,17.22244333,2.0112045,1.409419,0,0.4378615,0,0.3961925,0.2433335,2.5397405,0,0,0,0,0,0.449774,0,0,0.672395,0,0,0,0,2.7626695,0,0
K00382,12.60677167,0,0,3.934883333,3.650036667,0,7.18005,6.794511667,13.08146667,23.77156833,23.639508,19.760575,46.421655,29.209658,35.41518,24.57437833,14.29916667,9.923626667,10.83022167,13.379385,10.479685,8.17205,2.250266667,0,6.872416667,0,0,0,0,0,0,3.743583333,1.788266667,0,11.28355383,18.40525333,22.474135,12.28505,8.76393,23.19920833,2.156275,0.6174,0.349635,1.0761,0.624989,1.33359,0.1885645,3.454388,0,1.241025,1.1838805,0,0,4.163971,0.223284,0.5973525,0,0,0,0,0,2.26958,1.114745,0
K22262,8.260177,0.290885,0,0.389958333,1.0711385,0.732124,15.05009333,3.396105333,15.063827,21.8435615,22.9806312,29.03643667,41.42015,22.1920752,15.642566,46.43751033,13.85312833,20.82157667,36.88026167,9.41628,29.78196333,35.498975,19.80945333,18.10874,27.65594667,0,0,0.463051667,0.152723667,1.442205,0,3.527766667,4.299325,0.41753,9.409196667,17.76088,14.400505,12.89479775,15.027733,39.56790717,2.091275,9.8218635,4.075264,3.077496,1.6798815,2.8741335,3.957889,20.898421,0.992259,8.147679,0.7700415,0.7716455,1.6950075,5.645018,0.2262135,6.0045155,1.4018445,3.722945,2.8453655,4.001345,1.225321,3.381135,1.671463,2.416519
K08592,5.844008333,0,0,0,1.887666667,0,0,3.35199,2.195611667,15.656665,22.062144,26.72717833,23.75828,21.943294,20.86522,46.499735,7.400426667,13.68251167,14.824825,36.26432,21.986275,45.8744,9.980566667,0,26.35693333,0,0,0,0,0,0,0,9.263816667,0,8.203553333,15.31414667,30.25745,11.357555,7.28572,17.29339833,0.862749,0.717587,0.267093,2.103745,0,0.2383735,0,3.109043,0,6.2533305,0,0,0,1.971555,0.1656435,0.2603375,0.3033685,0,0.54431,0,0,0,0.2240125,0.2512745
K17917,9.133098333,0,0,0,0.627218333,1.483575,9.956931667,3.72655,2.542851667,26.69857333,35.800362,18.63176367,46.526505,26.595518,21.425587,35.49311833,10.94258333,9.865553333,23.97895833,8.6254,12.087645,3.77514,3.754241667,0,11.86148333,1.979383333,0,0,0,0,0,8.422516667,0,0,14.00136667,24.98437667,17.72115,2.747425,7.68015,25.03807833,2.3141905,3.86742,0.648391,2.41187,2.733506,0.62486,1.0355565,4.11004,0.394707,5.9371,0.8220135,0,0,0,0,0,0,0,1.6055085,0.703885,0,2.916565,0,0
K19690,1.201541167,1.10233,2.187195,1.893731,0.605006333,3.008604,10.17262083,7.774522,20.847244,39.83569367,46.560457,30.89810583,29.975674,18.4254192,17.347228,30.67968167,24.49975533,15.966477,32.77215317,16.4659205,29.499757,42.1157895,11.19338183,1.764368,39.57272467,0,0,0,0,0,1.94642,3.220685167,4.950049833,9.168775833,17.48568367,14.59763967,14.2483595,3.5849825,5.2850245,28.93952017,1.114122,5.8773695,2.1793025,1.5003,0.666121,4.805364,2.51509,3.9401475,0.2901985,4.1625385,2.001771,0.204202,0,2.0269345,1.0363425,1.6010485,0.2818695,1.2875815,1.5154215,5.90867,0.5645795,0,0,0.8773475
K09417,12.328435,0,1.832283333,3.4844,3.243583333,6.050235,5.519161667,18.96928333,28.61265,29.86529333,43.521044,39.795775,46.578035,22.195424,38.08126,43.60981333,9.90925,13.044,19.12473833,31.18785,14.71073833,0,6.220731667,5.81065,15.6875345,0,0,0,0,0,0,5.303416667,0,4.5349,13.93128333,18.86158333,42.3629,15.0522475,13.13996,43.51117833,5.22648,3.22545,3.626955,2.027165,0.972775,3.984485,1.8014,13.7477855,0,8.755815,1.4496595,0.73861,0,3.3963145,1.826435,1.43111,0,0.673555,0,1.219165,0,0,0,1.981265
K20044,6.752008333,0,0,0,2.576868333,0,8.8892,3.77564,17.94677167,14.62621,33.45009,26.21539833,46.583225,27.144222,26.04607,37.74073,14.94589,14.01478,31.93162667,24.9607,17.15224167,15.588245,12.85632833,2.908655,17.64433333,0,0,0,0,0,0,0,0,6.523533333,8.913823333,12.39907167,9.004,25.4851175,3.301755,21.59042833,4.45167,0.86606,1.61421,1.971059,2.9217225,0.607715,2.5397685,7.562975,0.419284,5.271915,1.371635,0,0,2.784365,0,1.7750445,0,0.2835065,1.393175,4.249205,0.8409,0,0,0
K01893,9.190253333,1.650648333,0.71865,4.32845,4.972093333,0.98905,2.861083333,6.3979,24.39118333,25.76211667,30.752074,25.26894,46.595485,18.7735942,21.57662,36.16773167,13.229915,11.34695667,14.17323833,3.868455,10.24546933,19.21305,5.607165,0,7.7398,0,0,0,0,0,5.67636,12.67085,1.540201667,0,17.23562,6.299446667,23.18028,17.6238975,17.155215,38.47228833,1.5164105,3.133909,0.923544,0.7740785,0.776415,0.940667,0.55118,4.265275,0,1.982992,0.520195,0,0,0,0.639942,1.4116105,0.374908,0.825312,0.581006,0.816755,0.320238,0,0.97226,0.7894755
K04797,13.44745133,5.790133333,0,0,1.075823333,5.848554,2.926933333,0,27.08160217,21.45838333,45.0882814,46.70701667,23.6142005,17.920038,22.0519,24.7558,13.5304005,22.13555033,10.4760175,0,3.405066667,0,0,0,0,0,0,0,0,0,0,0,0,0,17.59058333,0,28.8760025,24.77290025,27.68265,0,0,1.14401,0,0,1.23774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K03505,5.77255,9.16395,0,0,0,6.38635,13.62286667,0,8.776766667,15.92316333,14.8363,15.4429,26.24605,27.69518,46.78081,26.35746667,9.630433333,22.34416667,32.84598333,0,2.888233333,0,0,0,19.26226667,0,0,0,0,0,0,0,6.642116667,0,7.8525,12.14703333,18.64775,0,6.46342,32.7728,1.49741,0,0,0,0,0,0,0,0,0,1.16685,0,0,0,0,0,0,0,0,0,0,0,0,0
K11446,1.78069,0.201041667,0,0,4.863276333,3.28048,2.000059833,6.169321667,15.48537167,16.56567867,37.5958996,26.85332333,46.8131535,27.38141,37.798875,27.25490667,9.945913667,11.95411333,25.48394,24.83586,24.676065,16.257865,2.846946667,3.29839,27.691245,0,0.303921667,0,0,0,1.3474876,0,2.68812,1.409918833,5.819453333,3.693875,14.789555,12.2376945,8.2226195,26.67321833,2.3536605,2.6595515,1.1096205,1.59156,1.106059,0.3996575,0.538371,3.1411195,0.4243285,3.1884885,1.434993,0.9587425,0.8667525,1.729659,0,0.2678805,0.244674,0.1215255,0.2552025,1.559387,0.1443415,0,0.44369,0.751514
K02963,27.1342,0,0,0,0,0,0,0,0,5.634383333,4.74634,11.5897,4.85573,8.282936,12.84772,3.70695,0,0,41.2572,46.82355,5.448833333,38.5903,0,0,0,0,0,0,0,0,0,0,0,0,0,3.379533333,0,0,8.62125,9.469666667,0,1.153315,0,1.990295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K05760,1.729491667,0,0,0,5.349116667,0,0,1.227001667,12.46267733,16.119665,21.85859,12.22726333,46.871825,10.600934,15.385434,14.04297167,8.096885333,8.848536667,11.23387,4.54178,5.249566667,4.385215,12.4865,4.357995,12.01465,0,0,0,0,0,0,13.92265033,0,0,5.7702,2.503083333,15.347,1.593505,7.21648,16.22115833,0,0.528305,0.369752,0,0,0,1.3633445,2.748045,1.4115455,2.159747,1.325006,0,0,0,0,0,0,0,0.64092,4.00815,0,2.398735,0,0
K02988,1.330588333,0,0,0,2.295,0,2.6232,3.761516667,12.56898667,11.52529,29.67921,14.950325,46.896575,19.33405,26.50506,13.86759,6.744183333,6.6946,6.92215,0,6.81035,17.9132,5.981833333,0,12.9952,0,0,0,0,0,0,0,0,0,16.11448333,2.740816667,0,3.0066,5.08505,16.35851667,0,1.17082,0,0,0,1.90631,0.7599505,0.837685,0,0,1.126925,0,0,0,0,0,0,0,0,0,0,0,0,0.815335
K00939,5.856495,2.957333333,1.64506,0,8.69555,2.987122,7.702083333,5.350838333,27.41828733,8.386811667,41.16774,28.01570833,19.38697,22.267576,27.37903,37.22930833,46.94731,5.19515,9.006733333,0,0,9.33635,0,6.97155,15.45385,0,0,0,0,0,0,7.485133333,3.936066667,0,10.65466667,11.22125,24.57825,10.7927,20.894426,23.60496667,0,2.437635,0,0,3.314915,0.679945,0.84785,0.576335,0,0,1.845805,0.849815,0,1.518465,0,0,0.3929535,0.842735,1.22747,0,0,0,2.2125,0
K07178,0,0,0,0,0,0,0,0,8.174216667,0.352148333,1.85607,46.99013333,0,12.1034838,0,7.834048333,2.930283333,10.83331833,20.55911,0,20.71559167,22.8771,0,9.358095,22.63206667,0,0,0,6.383316667,0,0,0,0,0,4.12305,2.469616667,0,1.3371625,13.904945,12.40933833,0,0,0,0,0,0,0.6331575,0.914085,0,0,0,0,0,5.1062,0,0,0,0,0.61067,6.0128,0,12.00945,0,0
K20471,8.3216,0,0,0.490581667,0.661983333,1.10326,10.43735667,2.406198333,16.87397167,23.86690633,21.249594,21.952955,23.5925,32.4942,21.14366,47.12240667,7.594398333,5.909491667,19.03956667,12.9455,19.43774167,12.406315,5.134091667,18.394355,9.024683333,0.453368333,0,0,0,0,0,3.139733333,0,3.711533333,8.80745,3.708410333,16.38697,12.959335,16.462175,25.000455,0.621625,1.218815,0,0.704965,0.631972,0.681185,0.396375,1.9109285,0,0.3239355,0,0,0,0.7301935,0,0.5899495,0,0.316281,0,0,0,0,0,0
