Category,Description
jgi|Gloin1|348856|fgenesh1_kg.23005_#_10_#_ACTTGA_L001_R1_(paired)_contig_1224,AMF
jgi|Rhicl1|19232|transcript:GBC07305,AMF
jgi|RhiirC2|852831|estExt_Genemark1.C_10660008,AMF
jgi|Rhice1_1|714640|estExt_Genewise1.C_3580036,AMF
jgi|Rhicl1|3707|transcript:GBB94600,AMF
jgi|RhiirC2|291011|CE290915_4274,AMF
jgi|Gloin1|338961|fgenesh1_kg.6043_#_3_#_ACTTGA_L001_R1_(paired)_contig_4976,AMF
jgi|RhiirA4|402182|fgenesh1_kg.433_#_24_#_step3_rep_c1308,AMF
jgi|Rhidi1|660508|estExt_Genewise1Plus.C_10480006,AMF
jgi|RhiirC2|509982|CE509886_8837,AMF
jgi|Gloin1|204670|CE104546_880,AMF
jgi|Rhidi1|631616|e_gw1.637.12.1,AMF
jgi|Rhiir2_1|1620801|fgenesh1_kg.126_#_508_#_TRINITY_DN10681_c0_g1_i13,AMF
jgi|Rhidi1|771813|gm1.22887_g,AMF
jgi|Rhidi1|649534|estExt_Genewise1Plus.C_330012,AMF
jgi|Gloin1|334755|fgenesh1_kg.1018_#_3_#_ACTTGA_L001_R1_(paired)_contig_4741,AMF
jgi|Rhicl1|1553|transcript:GBB92808,AMF
jgi|Rhidi1|690323|fgenesh1_kg.80_#_77_#_TRINITY_GG_2453_c8_g2_i1,AMF
jgi|Rhicl1|24594|transcript:GBB88820,AMF
jgi|Gloin1|3416|gm1.3304_g,AMF
jgi|Rhidi1|671625|fgenesh1_pg.346_#_20,AMF
jgi|Rhicl1|3808|transcript:GBB94694,AMF
jgi|Rhidi1|721822|fgenesh1_kg.635_#_14_#_TRINITY_GG_3399_c15_g1_i1,AMF
jgi|Rhicl1|25033|transcript:GBB89219,AMF
jgi|RhiirA1_1|424897|fgenesh1_kg.982_#_10_#_TR467|c0_g1_i1,AMF
jgi|Gloin1|345917|fgenesh1_kg.16735_#_1_#_step3_c2713,AMF
jgi|RhiirA4|16124|CE16123_2020,AMF
jgi|RhiirA4|452712|gm1.2508_g,AMF
jgi|Rhice1_1|752144|fgenesh1_kg.27_#_45_#_TRINITY_DN8981_c0_g1_i1,AMF
jgi|Gloin1|44858|gw1.11259.2.1,AMF
jgi|Gloin1|335241|fgenesh1_kg.1689_#_5_#_step3_rep_c1962,AMF
jgi|Rhicl1|17926|transcript:GBC06085,AMF
jgi|Geopyr1|23051|FUN_023122-T1,AMF
jgi|Rhicl1|10339|transcript:GBB99718,AMF
jgi|Geopyr1|14010|FUN_013996-T1,AMF
jgi|RhiirB3|423234|fgenesh1_pm.684_#_2,AMF
jgi|Rhiir2_1|1699194|fgenesh1_kg.315_#_73_#_TRINITY_DN4444_c0_g2_i1,AMF
jgi|Gloin1|339416|fgenesh1_kg.6681_#_8_#_step3_c382,AMF
jgi|Rhicl1|3175|transcript:GBB94178,AMF
jgi|Rhicl1|21853|transcript:GBC09771,AMF
jgi|Rhice1_1|825382|gm1.14166_g,AMF
jgi|Gloin1|182172|CE82048_1026,AMF
jgi|Gloin1|194685|CE94561_766,AMF
jgi|Rhidi1|719741|fgenesh1_kg.566_#_23_#_TRINITY_GG_3974_c2_g2_i1,AMF
jgi|Gloin1|348603|fgenesh1_kg.22476_#_3_#_ACTTGA_L001_R1_(paired)_contig_7253,AMF
jgi|Gloin1|222944|CE122820_1700,AMF
jgi|Rhidi1|472007|CE471897_15526,AMF
jgi|Gloin1|13408|gm1.13296_g,AMF
jgi|Rhidi1|645302|estExt_Genewise1.C_5560013,AMF
jgi|RhiirA1_1|427021|fgenesh1_kg.1328_#_16_#_ACTTGA_L001_R1_(paired)_contig_3738,AMF
jgi|RhiirA4|351242|estExt_Genewise1Plus.C_310034,AMF
jgi|Gloin1|152641|CE52517_1107,AMF
jgi|Rhice1_1|810021|estExt_fgenesh1_pg.C_7130009,AMF
jgi|RhiirA1_1|417996|fgenesh1_kg.381_#_59_#_TR1792|c0_g2_i1,AMF
jgi|Rhidi1|624075|e_gw1.186.25.1,AMF
jgi|Rhice1_1|797548|fgenesh1_pm.279_#_1,AMF
jgi|Gloin1|348613|fgenesh1_kg.22491_#_1_#_ACTTGA_L001_R1_(paired)_contig_3306,AMF
jgi|Gloin1|3913|gm1.3801_g,AMF
jgi|Rhidi1|691244|fgenesh1_kg.86_#_125_#_TRINITY_GG_6833_c23_g1_i2,AMF
jgi|Rhicl1|26523|transcript:GBB90502,AMF
jgi|Rhicl1|21647|transcript:GBC09573,AMF
jgi|Rhicl1|4473|transcript:GBB95265,AMF
jgi|Rhicl1|4333|transcript:GBB84876,AMF
jgi|Rhice1_1|689633|e_gw1.70.4.1,AMF
jgi|Rhidi1|714805|fgenesh1_kg.436_#_33_#_TRINITY_GG_2167_c11_g2_i1,AMF
jgi|Rhidi1|19007|CE18897_18621,AMF
jgi|Gloin1|337119|fgenesh1_kg.3917_#_12_#_ACTTGA_L001_R1_(paired)_contig_2607,AMF
jgi|Gloin1|334263|fgenesh1_kg.416_#_12_#_remain_c1369,AMF
jgi|Rhidi1|682794|fgenesh1_kg.18_#_162_#_TRINITY_GG_552_c37_g1_i2,AMF
jgi|Gloin1|337382|fgenesh1_kg.4208_#_7_#_ACTTGA_L001_R1_(paired)_contig_3554,AMF
jgi|Rhicl1|19085|transcript:GBC07186,AMF
jgi|Rhidi1|687498|fgenesh1_kg.54_#_17_#_TRINITY_GG_5968_c101_g1_i1,AMF
jgi|Rhidi1|765883|gm1.16957_g,AMF
jgi|Gloin1|336693|fgenesh1_kg.3513_#_7_#_ACTTGA_L001_R1_(paired)_contig_12165,AMF
jgi|Rhicl1|25847|transcript:GBB89917,AMF
jgi|Gloin1|348542|fgenesh1_kg.22402_#_3_#_step3_rep_c2394,AMF
jgi|Gloin1|337059|fgenesh1_kg.3897_#_2_#_step3_rep_c726,AMF
jgi|Rhidi1|517382|CE517272_94950,AMF
jgi|Gloin1|349152|fgenesh1_kg.23674_#_3_#_ACTTGA_L001_R1_(paired)_contig_6606,AMF
jgi|Gloin1|39918|fgenesh1_pm.10762_#_1,AMF
jgi|RhiirA1_1|421250|fgenesh1_kg.604_#_6_#_TR2245|c0_g1_i1,AMF
jgi|Gloin1|342213|fgenesh1_kg.10587_#_8_#_ACTTGA_L001_R1_(paired)_contig_5146,AMF
jgi|Gloin1|151323|CE51199_2664,AMF
jgi|Rhiir2_1|1677512|fgenesh1_kg.245_#_246_#_step3_rep_c891,AMF
jgi|Gloin1|340563|fgenesh1_kg.8268_#_3_#_ACTTGA_L001_R1_(paired)_contig_4039,AMF
jgi|Rhidi1|661394|fgenesh1_pg.6_#_71,AMF
jgi|Rhidi1|660446|estExt_Genewise1Plus.C_9930016,AMF
jgi|Rhiir2_1|1684995|fgenesh1_kg.263_#_149_#_TRINITY_DN9920_c1_g3_i4,AMF
jgi|Rhidi1|631730|e_gw1.651.15.1,AMF
jgi|Rhiir2_1|1452726|e_gw1.59.78.1,AMF
jgi|Rhiir2_1|1697874|fgenesh1_kg.307_#_231_#_TRINITY_DN195_c0_g2_i1,AMF
jgi|Gloin1|278231|CE178107_2229,AMF
jgi|Gloin1|341695|fgenesh1_kg.9831_#_6_#_step3_c1419,AMF
jgi|Rhicl1|17399|transcript:GBC05619,AMF
jgi|Rhidi1|123448|CE123338_56710,AMF
jgi|Rhicl1|11531|transcript:GBC00528,AMF
jgi|RhiirA4|345414|estExt_Genewise1.C_7300011,AMF
jgi|RhiirA4|452561|gm1.2357_g,AMF
jgi|Rhice1_1|719529|estExt_Genewise1Plus.C_230039,AMF
jgi|Rhidi1|696641|fgenesh1_kg.137_#_39_#_TRINITY_GG_3778_c32_g1_i10,AMF
jgi|Gloin1|224781|CE124657_1763,AMF
jgi|Gloin1|344591|fgenesh1_kg.14549_#_6_#_ACTTGA_L001_R1_(paired)_contig_1952,AMF
jgi|Gloin1|345019|fgenesh1_kg.15268_#_4_#_ACTTGA_L001_R1_(paired)_contig_3283,AMF
jgi|Gloin1|15081|gm1.14969_g,AMF
jgi|Gloin1|349000|fgenesh1_kg.23333_#_3_#_step3_rep_c228,AMF
jgi|Gloin1|344422|fgenesh1_kg.14226_#_3_#_ACTTGA_L001_R1_(paired)_contig_41,AMF
jgi|Rhidi1|736862|estExt_fgenesh1_pm.C_4120001,AMF
jgi|RhiirC2|628066|gw1.10693.2.1,AMF
jgi|RhiirA5|25018|CE25017_3907,AMF
jgi|Gloin1|284208|CE184084_2738,AMF
jgi|Rhicl1|11352|transcript:GBB86394,AMF
jgi|Rhidi1|228099|CE227989_11584,AMF
jgi|Rhice1_1|735271|fgenesh1_pg.91_#_9,AMF
jgi|Gloin1|338728|fgenesh1_kg.5766_#_3_#_ACTTGA_L001_R1_(paired)_contig_10360,AMF
jgi|Rhiir2_1|1565612|fgenesh1_kg.60_#_759_#_TRINITY_DN305_c1_g2_i1,AMF
jgi|Rhiir2_1|289208|CE289075_41042,AMF
jgi|Rhice1_1|713591|estExt_Genewise1.C_2710008,AMF
jgi|Rhiir2_1|1538294|fgenesh1_kg.33_#_253_#_step3_c1928,AMF
jgi|Gloin1|219901|CE119777_934,AMF
jgi|Gloin1|346484|fgenesh1_kg.17857_#_1_#_remain_c2199,AMF
jgi|Rhicl1|16917|transcript:GBB87119,AMF
jgi|Rhiir2_1|1762336|gm1.1090_g,AMF
jgi|Rhidi1|642278|estExt_Genewise1.C_2820015,AMF
jgi|Gloin1|207849|CE107725_1271,AMF
jgi|Rhicl1|13786|transcript:GBC02196,AMF
jgi|Rhicl1|5644|transcript:GBB96202,AMF
jgi|RhiirA1_1|249097|CE249096_3721,AMF
jgi|Gloin1|204432|CE104308_740,AMF
jgi|Rhidi1|702857|fgenesh1_kg.213_#_81_#_TRINITY_GG_3075_c15_g1_i1,AMF
jgi|RhiirB3|413531|fgenesh1_kg.765_#_4_#_ACTTGA_L001_R1_(paired)_contig_1807,AMF
jgi|Rhicl1|13374|transcript:GBC01859,AMF
jgi|Gloin1|339529|fgenesh1_kg.6823_#_10_#_step3_c2159,AMF
jgi|Rhicl1|22483|transcript:GBC10357,AMF
jgi|RhiirC2|766528|fgenesh1_pm.588_#_1,AMF
jgi|Rhidi1|135682|CE135572_14274,AMF
jgi|Gloin1|24318|gm1.24206_g,AMF
jgi|Gloin1|309174|CE209050_1272,AMF
jgi|RhiirA4|504691|MIX11230_2387_100,AMF
jgi|Gloin1|335382|fgenesh1_kg.1868_#_6_#_step3_c917,AMF
jgi|RhiirA1_1|383415|estExt_Genewise1Plus.C_10000015,AMF
jgi|Gloin1|348944|fgenesh1_kg.23197_#_1_#_step3_rep_c296,AMF
jgi|Rhicl1|17933|transcript:GBC06092,AMF
jgi|Rhicl1|13817|transcript:GBC02227,AMF
jgi|RhiirC2|730645|fgenesh1_kg.100_#_13_#_step3_rep_c1,AMF
jgi|Gloin1|346320|fgenesh1_kg.17512_#_1_#_ACTTGA_L001_R1_(paired)_contig_1105,AMF
jgi|Gloin1|64080|e_gw1.442.3.1,AMF
jgi|Gloin1|340095|fgenesh1_kg.7657_#_9_#_ACTTGA_L001_R1_(paired)_contig_978,AMF
jgi|Rhicl1|2278|transcript:GBB93420,AMF
jgi|Rhidi1|645957|estExt_Genewise1.C_6510001,AMF
jgi|Rhiir2_1|1604131|fgenesh1_kg.106_#_299_#_TRINITY_DN13153_c1_g1_i1,AMF
jgi|RhiirA4|403135|fgenesh1_kg.505_#_9_#_remain_c7408,AMF
jgi|Gloin1|344561|fgenesh1_kg.14499_#_7_#_ACTTGA_L001_R1_(paired)_contig_2139,AMF
jgi|Rhice1_1|738070|fgenesh1_pg.181_#_24,AMF
jgi|Rhicl1|13414|transcript:GBB86899,AMF
jgi|Rhicl1|949|transcript:GBB92319,AMF
jgi|RhiirC2|503313|CE503217_15144,AMF
jgi|Rhicl1|22892|transcript:GBC10731,AMF
jgi|Rhidi1|706855|fgenesh1_kg.270_#_146_#_TRINITY_GG_5_c5_g2_i1,AMF
jgi|Gloin1|347087|fgenesh1_kg.19087_#_1_#_step3_c1815,AMF
jgi|Rhice1_1|796955|fgenesh1_pm.122_#_3,AMF
jgi|RhiirA1_1|413720|fgenesh1_kg.186_#_12_#_TR587|c0_g1_i1,AMF
jgi|Rhidi1|631857|e_gw1.659.20.1,AMF
jgi|RhiirA4|233641|CE233640_1510,AMF
jgi|RhiirA4|405434|fgenesh1_kg.731_#_18_#_ACTTGA_L001_R1_(paired)_contig_3686,AMF
jgi|RhiirA1_1|334731|e_gw1.41.47.1,AMF
jgi|Gloin1|348514|fgenesh1_kg.22346_#_2_#_ACTTGA_L001_R1_(paired)_contig_3431,AMF
jgi|Rhicl1|27030|transcript:GBB90971,AMF
jgi|Rhidi1|644751|estExt_Genewise1.C_4860014,AMF
jgi|Rhicl1|11368|transcript:GBC00408,AMF
jgi|Gloin1|64834|e_gw1.1198.17.1,AMF
jgi|RhiirA1_1|427960|fgenesh1_kg.1582_#_6_#_ACTTGA_L001_R1_(paired)_contig_337,AMF
jgi|Gloin1|338878|fgenesh1_kg.5977_#_3_#_ACTTGA_L001_R1_(paired)_contig_7092,AMF
jgi|Rhicl1|27170|transcript:GBB91063,AMF
jgi|Rhidi1|736332|estExt_fgenesh1_pm.C_2100004,AMF
jgi|Rhiir2_1|1481734|fgenesh1_pg.171_#_44,AMF
jgi|RhiirA4|351026|estExt_Genewise1Plus.C_260013,AMF
jgi|Gloin1|341626|fgenesh1_kg.9717_#_2_#_ACTTGA_L001_R1_(paired)_contig_4990,AMF
jgi|RhiirA4|470892|gm1.20688_g,AMF
jgi|Gloin1|343193|fgenesh1_kg.12052_#_2_#_remain_c835,AMF
jgi|RhiirA4|446268|estExt_fgenesh1_pg.C_8200007,AMF
jgi|RhiirC2|765472|fgenesh1_pm.101_#_5,AMF
jgi|RhiirB3|184716|CE184715_2506,AMF
jgi|Rhice1_1|817541|gm1.6325_g,AMF
jgi|Rhiir2_1|1603638|fgenesh1_kg.105_#_693_#_TRINITY_DN10712_c4_g4_i1,AMF
jgi|Gloin1|349327|fgenesh1_kg.24127_#_9_#_step3_c1503,AMF
jgi|RhiirA5|367355|fgenesh1_kg.2922_#_2_#_TR2338|c0_g1_i1,AMF
jgi|Rhiir2_1|1592667|fgenesh1_kg.91_#_553_#_remain_c15919,AMF
jgi|Rhicl1|19329|transcript:GBC07393,AMF
jgi|Rhice1_1|779664|fgenesh1_kg.356_#_47_#_TRINITY_DN38334_c0_g1_i1,AMF
jgi|Gloin1|159837|CE59713_2622,AMF
jgi|Rhicl1|11830|transcript:GBC00738,AMF
jgi|RhiirC2|860415|estExt_fgenesh1_pg.C_330004,AMF
jgi|Rhicl1|18844|transcript:GBC06952,AMF
jgi|Gloin1|347416|fgenesh1_kg.19811_#_1_#_step3_c1130,AMF
jgi|RhiirC2|708004|fgenesh1_pg.224_#_6,AMF
jgi|Gloin1|348891|fgenesh1_kg.23103_#_1_#_ACTTGA_L001_R1_(paired)_contig_5505,AMF
jgi|Gloin1|70136|e_gw1.6541.2.1,AMF
jgi|Rhicl1|1055|transcript:GBB92425,AMF
jgi|Gloin1|337592|fgenesh1_kg.4433_#_3_#_ACTTGA_L001_R1_(paired)_contig_8097,AMF
jgi|Rhicl1|6564|transcript:GBB96884,AMF
jgi|Gloin1|478|gm1.366_g,AMF
jgi|Rhidi1|773333|gm1.24407_g,AMF
jgi|Rhicl1|13670|transcript:GBC02085,AMF
jgi|Gloin1|348370|fgenesh1_kg.22081_#_3_#_ACTTGA_L001_R1_(paired)_contig_14409,AMF
jgi|Rhidi1|663862|fgenesh1_pg.54_#_52,AMF
jgi|Rhicl1|7266|transcript:GBB97414,AMF
jgi|Rhicl1|4028|transcript:GBB94874,AMF
jgi|Rhicl1|13064|transcript:GBC01635,AMF
jgi|RhiirA5|271966|estExt_Genewise1.C_3520057,AMF
jgi|Gloin1|339119|fgenesh1_kg.6283_#_7_#_ACTTGA_L001_R1_(paired)_contig_2187,AMF
jgi|Rhiir2_1|1751973|estExt_Genewise1Plus.C_1100022,AMF
jgi|Rhidi1|751571|gm1.2645_g,AMF
jgi|Gloin1|347707|fgenesh1_kg.20437_#_2_#_step3_c789,AMF
jgi|Rhiir2_1|1769498|gm1.8252_g,AMF
jgi|Gloin1|348371|fgenesh1_kg.22081_#_4_#_ACTTGA_L001_R1_(paired)_contig_6396,AMF
jgi|Gloin1|93008|fgenesh1_pg.13871_#_3,AMF
jgi|Gloin1|340046|fgenesh1_kg.7596_#_2_#_ACTTGA_L001_R1_(paired)_contig_523,AMF
jgi|Gloin1|348941|fgenesh1_kg.23192_#_3_#_ACTTGA_L001_R1_(paired)_contig_8311,AMF
jgi|Rhiir2_1|1603975|fgenesh1_kg.106_#_143_#_TRINITY_DN24558_c0_g1_i1,AMF
jgi|Gloin1|334565|fgenesh1_kg.739_#_5_#_ACTTGA_L001_R1_(paired)_contig_2445,AMF
jgi|Gloin1|341307|fgenesh1_kg.9305_#_6_#_ACTTGA_L001_R1_(paired)_contig_221,AMF
jgi|Rhiir2_1|1844603|estExt_fgenesh1_pg.C_2030019,AMF
jgi|Gloin1|346655|fgenesh1_kg.18152_#_4_#_ACTTGA_L001_R1_(paired)_contig_3062,AMF
jgi|Rhicl1|14520|transcript:GBC02900,AMF
jgi|Rhice1_1|831552|gm1.20336_g,AMF
jgi|Rhiir2_1|1836422|estExt_fgenesh1_pg.C_250007,AMF
jgi|RhiirC2|795609|gm1.28091_g,AMF
jgi|Rhicl1|16464|transcript:GBC04748,AMF
jgi|RhiirA1_1|151243|CE151242_1465,AMF
jgi|Rhicl1|11926|transcript:GBC00810,AMF
jgi|Rhidi1|687549|fgenesh1_kg.54_#_68_#_TRINITY_GG_5968_c9_g2_i1,AMF
jgi|Rhicl1|5757|transcript:GBB85130,AMF
jgi|RhiirC2|463656|CE463560_29220,AMF
jgi|Gloin1|336141|fgenesh1_kg.2789_#_4_#_remain_c3135,AMF
jgi|Rhidi1|761427|gm1.12501_g,AMF
jgi|Rhidi1|731167|fgenesh1_kg.1345_#_21_#_TRINITY_GG_3406_c2_g1_i1,AMF
jgi|Rhicl1|19198|transcript:GBC07271,AMF
jgi|Rhicl1|17482|transcript:GBC05666,AMF
jgi|Rhidi1|631848|e_gw1.659.3.1,AMF
jgi|Geopyr1|8961|FUN_008820-T1,AMF
jgi|Rhiir2_1|1743280|fgenesh1_pm.336_#_4,AMF
jgi|Gloin1|12320|gm1.12208_g,AMF
jgi|Rhicl1|20071|transcript:GBC08092,AMF
jgi|Rhiir2_1|1765808|gm1.4562_g,AMF
jgi|Rhicl1|625|transcript:GBB92043,AMF
jgi|Rhice1_1|748592|fgenesh1_kg.8_#_193_#_TRINITY_DN7825_c0_g2_i1,AMF
jgi|RhiirA1_1|413337|fgenesh1_kg.168_#_35_#_TR12767|c0_g1_i1,AMF
jgi|RhiirA4|456923|gm1.6719_g,AMF
jgi|Rhidi1|736027|estExt_fgenesh1_pm.C_1250008,AMF
jgi|RhiirA1_1|496275|MIX8592_419_26,AMF
jgi|Rhidi1|222613|CE222503_82019,AMF
jgi|RhiirC2|711441|fgenesh1_pg.545_#_3,AMF
jgi|Rhicl1|13713|transcript:GBC02123,AMF
jgi|Gloin1|335191|fgenesh1_kg.1640_#_1_#_step3_c3590,AMF
jgi|Rhidi1|815145|estExt_Genemark1.C_1870008,AMF
jgi|Gloin1|334727|fgenesh1_kg.980_#_6_#_ACTTGA_L001_R1_(paired)_contig_4101,AMF
jgi|Rhidi1|795739|MIX17035_14497_30,AMF
jgi|Gloin1|339336|fgenesh1_kg.6576_#_4_#_step3_rep_c2212,AMF
jgi|Gloin1|10035|gm1.9923_g,AMF
jgi|Rhiir2_1|1632323|fgenesh1_kg.146_#_183_#_TRINITY_DN10185_c1_g1_i8,AMF
jgi|Rhidi1|669127|fgenesh1_pg.224_#_4,AMF
jgi|Gloin1|342388|fgenesh1_kg.10821_#_1_#_ACTTGA_L001_R1_(paired)_contig_971,AMF
jgi|Rhidi1|769409|gm1.20483_g,AMF
jgi|Gloin1|174492|CE74368_6005,AMF
jgi|Rhicl1|21851|transcript:GBC09769,AMF
jgi|RhiirA4|249604|CE249603_1289,AMF
jgi|Rhicl1|24401|transcript:GBB88649,AMF
jgi|Rhidi1|742412|estExt_fgenesh1_pg.C_1750025,AMF
jgi|Rhidi1|725642|fgenesh1_kg.789_#_21_#_TRINITY_GG_4646_c1_g3_i1,AMF
jgi|Gloin1|131619|CE31495_1495,AMF
jgi|Gloin1|348665|fgenesh1_kg.22597_#_3_#_ACTTGA_L001_R1_(paired)_contig_5287,AMF
jgi|Gloin1|339034|fgenesh1_kg.6150_#_3_#_step3_c106,AMF
jgi|Rhice1_1|766925|fgenesh1_kg.143_#_34_#_TRINITY_DN16305_c1_g1_i4,AMF
jgi|RhiirC2|801368|gm1.33850_g,AMF
jgi|Gloin1|216700|CE116576_1297,AMF
jgi|RhiirA1_1|531498|estExt_Genemark1.C_1360009,AMF
jgi|Rhice1_1|764090|fgenesh1_kg.116_#_30_#_TRINITY_DN11908_c0_g3_i1,AMF
jgi|Rhidi1|708749|fgenesh1_kg.304_#_5_#_TRINITY_GG_6017_c0_g2_i2,AMF
jgi|Gloin1|341485|fgenesh1_kg.9525_#_1_#_step3_rep_c1288,AMF
jgi|Gloin1|341560|fgenesh1_kg.9610_#_1_#_ACTTGA_L001_R1_(paired)_contig_267,AMF
jgi|Rhicl1|24471|transcript:GBB83859,AMF
jgi|Gloin1|338015|fgenesh1_kg.4893_#_1_#_remain_c4276,AMF
jgi|Gloin1|347828|fgenesh1_kg.20775_#_3_#_ACTTGA_L001_R1_(paired)_contig_3379,AMF
jgi|Rhicl1|13480|transcript:GBC01935,AMF
jgi|Rhicl1|863|transcript:GBB92244,AMF
jgi|RhiirC2|754214|fgenesh1_kg.1150_#_21_#_TR11873|c2_g1_i1,AMF
jgi|Gloin1|306892|CE206768_1514,AMF
jgi|Gloin1|338876|fgenesh1_kg.5977_#_1_#_step3_c1057,AMF
jgi|Rhicl1|14542|transcript:GBC02922,AMF
jgi|Gloin1|344273|fgenesh1_kg.13890_#_8_#_step3_c2888,AMF
jgi|Gloin1|334516|fgenesh1_kg.693_#_4_#_ACTTGA_L001_R1_(paired)_contig_1294,AMF
jgi|Gloin1|156643|CE56519_1747,AMF
jgi|Rhicl1|15091|transcript:GBC03448,AMF
jgi|Rhicl1|26681|transcript:GBB90646,AMF
jgi|Gloin1|344052|fgenesh1_kg.13578_#_1_#_ACTTGA_L001_R1_(paired)_contig_3877,AMF
jgi|Gloin1|312574|CE212450_2470,AMF
jgi|Rhicl1|14511|transcript:GBC02891,AMF
jgi|Gloin1|343429|fgenesh1_kg.12464_#_6_#_remain_c3809,AMF
jgi|RhiirA4|549174|estExt_Genemark1.C_20600014,AMF
jgi|RhiirB3|44057|CE44056_146,AMF
jgi|Gloin1|339187|fgenesh1_kg.6395_#_1_#_ACTTGA_L001_R1_(paired)_contig_5262,AMF
jgi|Rhiir2_1|1720229|fgenesh1_kg.435_#_32_#_remain_c8404,AMF
jgi|Rhidi1|760177|gm1.11251_g,AMF
jgi|Gloin1|120447|CE20323_1702,AMF
jgi|Gloin1|350130|fgenesh1_kg.26986_#_1_#_ACTTGA_L001_R1_(paired)_contig_6289,AMF
jgi|Gloin1|185756|CE85632_434,AMF
jgi|Gloin1|342155|fgenesh1_kg.10494_#_5_#_remain_c1169,AMF
jgi|Gloin1|342932|fgenesh1_kg.11634_#_2_#_ACTTGA_L001_R1_(paired)_contig_162,AMF
jgi|Gloin1|183853|CE83729_662,AMF
jgi|Rhicl1|11079|transcript:GBC00183,AMF
jgi|Gloin1|331451|MIX13120_41_95,AMF
jgi|Gloin1|320407|MIX2076_1_19,AMF
jgi|Rhicl1|5389|transcript:GBB95988,AMF
jgi|Rhicl1|23010|transcript:GBC10842,AMF
jgi|Gloin1|304203|CE204079_1095,AMF
jgi|Gloin1|342612|fgenesh1_kg.11151_#_13_#_ACTTGA_L001_R1_(paired)_contig_803,AMF
jgi|Gloin1|336058|fgenesh1_kg.2742_#_4_#_step3_rep_c394,AMF
jgi|Gloin1|347024|fgenesh1_kg.18933_#_9_#_ACTTGA_L001_R1_(paired)_contig_5118,AMF
jgi|Rhiir2_1|1585803|fgenesh1_kg.82_#_606_#_TRINITY_DN16635_c0_g2_i1,AMF
jgi|Rhiir2_1|1480734|fgenesh1_pg.149_#_6,AMF
jgi|RhiirA4|507825|MIX14364_6186_34,AMF
jgi|Rhidi1|732712|fgenesh1_pm.1_#_18,AMF
jgi|Rhicl1|19595|transcript:GBC07655,AMF
jgi|Gloin1|341373|fgenesh1_kg.9422_#_2_#_step3_c780,AMF
jgi|Rhidi1|758548|gm1.9622_g,AMF
jgi|Gloin1|335917|fgenesh1_kg.2534_#_11_#_remain_c4596,AMF
jgi|Gloin1|25146|gm1.25034_g,AMF
jgi|Gloin1|29112|gm1.29000_g,AMF
jgi|Rhidi1|724899|fgenesh1_kg.756_#_15_#_TRINITY_GG_3143_c3_g3_i1,AMF
jgi|Rhicl1|22329|transcript:GBC10207,AMF
jgi|Rhicl1|15029|transcript:GBC03386,AMF
jgi|Rhicl1|24465|transcript:GBB83853,AMF
jgi|Gloin1|340271|fgenesh1_kg.7901_#_4_#_step3_c2413,AMF
jgi|Gloin1|77911|e_gw1.17146.2.1,AMF
jgi|Gloin1|349808|fgenesh1_kg.25621_#_2_#_ACTTGA_L001_R1_(paired)_contig_13770,AMF
jgi|Gloin1|28654|gm1.28542_g,AMF
jgi|Rhicl1|7918|transcript:GBB97915,AMF
jgi|Rhiir2_1|1486775|fgenesh1_pg.363_#_2,AMF
jgi|Rhiir2_1|1460860|e_gw1.175.14.1,AMF
jgi|Rhiir2_1|1703561|fgenesh1_kg.336_#_235_#_remain_c313,AMF
jgi|Gloin1|348054|fgenesh1_kg.21286_#_6_#_ACTTGA_L001_R1_(paired)_contig_1406,AMF
jgi|RhiirA4|442885|estExt_fgenesh1_pg.C_2780017,AMF
jgi|Rhicl1|8496|transcript:GBB85694,AMF
jgi|Gloin1|339335|fgenesh1_kg.6576_#_3_#_step3_c1427,AMF
jgi|Gloin1|80416|e_gw1.21539.14.1,AMF
jgi|Rhidi1|669796|fgenesh1_pg.248_#_13,AMF
jgi|Gloin1|23009|gm1.22897_g,AMF
jgi|RhiirA4|394833|fgenesh1_kg.103_#_2_#_step3_rep_c482,AMF
jgi|Gloin1|89938|fgenesh1_pg.9042_#_4,AMF
jgi|Rhicl1|10408|transcript:GBB86149,AMF
jgi|Gloin1|339181|fgenesh1_kg.6386_#_2_#_step3_rep_c881,AMF
jgi|Gloin1|347478|fgenesh1_kg.19929_#_7_#_ACTTGA_L001_R1_(paired)_contig_2522,AMF
jgi|Rhidi1|702552|fgenesh1_kg.210_#_111_#_TRINITY_GG_1367_c5_g1_i1,AMF
jgi|Rhidi1|705789|fgenesh1_kg.252_#_83_#_TRINITY_GG_1475_c14_g1_i1,AMF
jgi|RhiirA4|343446|estExt_Genewise1.C_4330025,AMF
jgi|Rhicl1|3451|transcript:GBB94394,AMF
jgi|Rhicl1|17171|transcript:GBC05395,AMF
jgi|Rhiir2_1|922842|CE922709_149271,AMF
jgi|Rhidi1|701192|fgenesh1_kg.194_#_77_#_TRINITY_GG_5331_c4_g1_i1,AMF
jgi|Rhiir2_1|1612927|fgenesh1_kg.115_#_638_#_ACTTGA_L001_R1_(paired)_contig_4324,AMF
jgi|Rhicl1|2016|transcript:GBB93197,AMF
jgi|Rhidi1|706576|fgenesh1_kg.267_#_24_#_TRINITY_GG_1787_c4_g2_i1,AMF
jgi|Rhidi1|821684|estExt_Genemark1.C_8230012,AMF
jgi|Gloin1|342878|fgenesh1_kg.11564_#_1_#_step3_c3061,AMF
